code,name,市场类型
603999,读者传媒,上海
605001,威奥股份,上海
605003,众望布艺,上海
605005,合兴股份,上海
605006,山东玻纤,上海
605007,五洲特纸,上海
605008,长鸿高科,上海
605009,豪悦护理,上海
605011,杭州热电,上海
605016,百龙创园,上海
605018,长华集团,上海
605020,永和股份,上海
605028,世茂能源,上海
605033,美邦股份,上海
605050,福然德,上海
605055,迎丰股份,上海
605056,咸亨国际,上海
605058,澳弘电子,上海
605060,联德股份,上海
605066,天正电气,上海
605068,明新旭腾,上海
605069,正和生态,上海
605077,华康股份,上海
605080,浙江自然,上海
605081,*ST太和,上海
605086,龙高股份,上海
605088,冠盛股份,上海
605089,味知香,上海
605090,九丰能源,上海
605098,行动教育,上海
605099,共创草坪,上海
605100,华丰股份,上海
605108,同庆楼,上海
605111,新洁能,上海
605116,奥锐特,上海
605117,德业股份,上海
605118,力鼎光电,上海
605122,四方新材,上海
605123,派克新材,上海
605128,上海沿浦,上海
605133,嵘泰股份,上海
605136,丽人丽妆,上海
605138,盛泰集团,上海
605151,西上海,上海
605155,西大门,上海
605158,华达新材,上海
605162,新中港,上海
605166,聚合顺,上海
605167,利柏特,上海
605168,三人行,上海
605169,洪通燃气,上海
605177,东亚药业,上海
605178,时空科技,上海
605179,一鸣食品,上海
605180,华生科技,上海
605183,确成股份,上海
605186,健麾信息,上海
605188,国光连锁,上海
605189,富春染织,上海
605196,华通线缆,上海
605198,安德利,上海
605199,ST葫芦娃,上海
605208,永茂泰,上海
605218,伟时电子,上海
605222,起帆电缆,上海
605228,神通科技,上海
605255,天普股份,上海
605258,协和电子,上海
605259,绿田机械,上海
605266,健之佳,上海
605268,王力安防,上海
605277,新亚电子,上海
605286,同力日升,上海
605287,德才股份,上海
605288,凯迪股份,上海
605289,罗曼股份,上海
605296,神农集团,上海
605298,必得科技,上海
605299,舒华体育,上海
605300,佳禾食品,上海
605303,园林股份,上海
605305,中际联合,上海
605318,法狮龙,上海
605319,无锡振华,上海
605333,沪光股份,上海
605336,帅丰电器,上海
605337,李子园,上海
605338,巴比食品,上海
605339,南侨食品,上海
605358,立昂微,上海
605365,立达信,上海
605366,宏柏新材,上海
605368,蓝天燃气,上海
605369,拱东医疗,上海
605376,博迁新材,上海
605377,华旺科技,上海
605378,野马电池,上海
605388,均瑶健康,上海
605389,长龄液压,上海
605398,新炬网络,上海
605399,晨光新材,上海
605488,福莱新材,上海
605499,东鹏饮料,上海
605500,森林包装,上海
605507,国邦医药,上海
605555,德昌股份,上海
605566,福莱蒽特,上海
605567,春雪食品,上海
605577,龙版传媒,上海
605580,恒盛能源,上海
605588,冠石科技,上海
605589,圣泉集团,上海
605598,上海港湾,上海
605599,菜百股份,上海
688001,华兴源创,上海
688002,睿创微纳,上海
688003,天准科技,上海
688004,博汇科技,上海
688005,容百科技,上海
688006,杭可科技,上海
688007,光峰科技,上海
688008,澜起科技,上海
688009,中国通号,上海
688010,福光股份,上海
688011,新光光电,上海
688012,中微公司,上海
688013,天臣医疗,上海
688015,交控科技,上海
688016,心脉医疗,上海
688017,绿的谐波,上海
688018,乐鑫科技,上海
688019,安集科技,上海
688020,方邦股份,上海
688021,奥福科技,上海
688022,瀚川智能,上海
688023,安恒信息,上海
688025,杰普特,上海
688026,洁特生物,上海
688027,国盾量子,上海
688028,沃尔德,上海
688029,南微医学,上海
688030,山石网科,上海
688031,星环科技,上海
688032,禾迈股份,上海
688033,天宜新材,上海
688035,德邦科技,上海
688036,传音控股,上海
688037,芯源微,上海
688038,中科通达,上海
688039,当虹科技,上海
688041,海光信息,上海
688045,必易微,上海
688046,药康生物,上海
688047,龙芯中科,上海
688048,长光华芯,上海
688049,炬芯科技,上海
688050,爱博医疗,上海
688051,佳华科技,上海
688052,纳芯微,上海
688053,思科瑞,上海
688055,龙腾光电,上海
688056,莱伯泰科,上海
688057,金达莱,上海
688058,宝兰德,上海
688059,华锐精密,上海
688060,云涌科技,上海
688061,灿瑞科技,上海
688062,迈威生物,上海
688063,派能科技,上海
688065,凯赛生物,上海
688066,航天宏图,上海
688067,爱威科技,上海
688068,热景生物,上海
688069,德林海,上海
688070,纵横股份,上海
688071,华依科技,上海
688072,拓荆科技,上海
688073,毕得医药,上海
688075,安旭生物,上海
688076,ST诺泰,上海
688077,大地熊,上海
688078,龙软科技,上海
688079,美迪凯,上海
688080,映翰通,上海
688081,兴图新科,上海
688082,盛美上海,上海
688083,中望软件,上海
688084,晶品特装,上海
688085,三友医疗,上海
688087,英科再生,上海
688088,虹软科技,上海
688089,嘉必优,上海
688090,瑞松科技,上海
688091,上海谊众,上海
688092,爱科科技,上海
688093,世华科技,上海
688095,福昕软件,上海
688096,京源环保,上海
688097,博众精工,上海
688098,申联生物,上海
688099,晶晨股份,上海
688100,威胜信息,上海
688101,三达膜,上海
688102,斯瑞新材,上海
688103,国力股份,上海
688105,诺唯赞,上海
688106,金宏气体,上海
688107,安路科技,上海
688108,赛诺医疗,上海
688109,品茗科技,上海
688110,东芯股份,上海
688111,金山办公,上海
688112,鼎阳科技,上海
688113,联测科技,上海
688114,华大智造,上海
688115,思林杰,上海
688116,天奈科技,上海
688117,圣诺生物,上海
688118,普元信息,上海
688119,中钢洛耐,上海
688120,华海清科,上海
688121,卓然股份,上海
688122,西部超导,上海
688123,聚辰股份,上海
688125,安达智能,上海
688126,沪硅产业,上海
688127,蓝特光学,上海
688128,中国电研,上海
688129,东来技术,上海
688130,晶华微,上海
688131,皓元医药,上海
688132,邦彦技术,上海
688133,泰坦科技,上海
688135,利扬芯片,上海
688136,科兴制药,上海
688137,近岸蛋白,上海
688138,清溢光电,上海
688139,海尔生物,上海
688141,杰华特,上海
688143,长盈通,上海
688146,中船特气,上海
688147,微导纳米,上海
688148,芳源股份,上海
688150,莱特光电,上海
688151,华强科技,上海
688152,麒麟信安,上海
688153,唯捷创芯,上海
688155,先惠技术,上海
688156,路德环境,上海
688157,松井股份,上海
688158,优刻得,上海
688159,有方科技,上海
688160,步科股份,上海
688161,威高骨科,上海
688162,巨一科技,上海
688163,赛伦生物,上海
688165,埃夫特,上海
688166,博瑞医药,上海
688167,炬光科技,上海
688168,安博通,上海
688169,石头科技,上海
688170,德龙激光,上海
688171,纬德信息,上海
688172,燕东微,上海
688173,希荻微,上海
688175,高凌信息,上海
688176,亚虹医药,上海
688177,百奥泰,上海
688178,万德斯,上海
688179,阿拉丁,上海
688180,君实生物,上海
688181,八亿时空,上海
688182,灿勤科技,上海
688183,生益电子,上海
688184,ST帕瓦,上海
688185,康希诺,上海
688186,广大特材,上海
688187,时代电气,上海
688188,柏楚电子,上海
688189,南新制药,上海
688190,云路股份,上海
688191,智洋创新,上海
688192,迪哲医药,上海
688193,仁度生物,上海
688195,腾景科技,上海
688196,卓越新能,上海
688197,首药控股,上海
688198,佰仁医疗,上海
688199,久日新材,上海
688200,华峰测控,上海
688201,信安世纪,上海
688202,美迪西,上海
688203,海正生材,上海
688205,德科立,上海
688206,概伦电子,上海
688207,格灵深瞳,上海
688208,道通科技,上海
688209,英集芯,上海
688210,统联精密,上海
688211,中科微至,上海
688212,澳华内镜,上海
688213,思特威,上海
688215,瑞晟智能,上海
688216,气派科技,上海
688217,睿昂基因,上海
688218,江苏北人,上海
688219,会通股份,上海
688220,翱捷科技,上海
688221,前沿生物,上海
688222,成都先导,上海
688223,晶科能源,上海
688225,亚信安全,上海
688226,威腾电气,上海
688227,品高股份,上海
688228,开普云,上海
688229,博睿数据,上海
688230,芯导科技,上海
688231,隆达股份,上海
688232,新点软件,上海
688233,神工股份,上海
688234,天岳先进,上海
688235,百济神州,上海
688236,春立医疗,上海
688237,超卓航科,上海
688238,和元生物,上海
688239,航宇科技,上海
688244,永信至诚,上海
688246,嘉和美康,上海
688247,宣泰医药,上海
688248,南网科技,上海
688249,晶合集成,上海
688251,井松智能,上海
688252,天德钰,上海
688253,英诺特,上海
688255,凯尔达,上海
688256,寒武纪,上海
688257,新锐股份,上海
688258,卓易信息,上海
688259,创耀科技,上海
688260,昀冢科技,上海
688261,东微半导,上海
688262,国芯科技,上海
688265,南模生物,上海
688266,泽璟制药,上海
688267,中触媒,上海
688268,华特气体,上海
688269,凯立新材,上海
688270,臻镭科技,上海
688271,联影医疗,上海
688272,富吉瑞,上海
688273,麦澜德,上海
688275,万润新能,上海
688276,百克生物,上海
688277,天智航,上海
688278,特宝生物,上海
688279,峰岹科技,上海
688280,精进电动,上海
688281,华秦科技,上海
688282,理工导航,上海
688283,坤恒顺维,上海
688285,高铁电气,上海
688286,敏芯股份,上海
688287,*ST观典,上海
688288,鸿泉物联,上海
688289,圣湘生物,上海
688290,景业智能,上海
688291,金橙子,上海
688292,浩瀚深度,上海
688293,奥浦迈,上海
688295,中复神鹰,上海
688296,和达科技,上海
688297,中无人机,上海
688298,东方生物,上海
688299,长阳科技,上海
688300,联瑞新材,上海
688301,奕瑞科技,上海
688302,海创药业,上海
688303,大全能源,上海
688305,科德数控,上海
688306,均普智能,上海
688307,中润光学,上海
688308,欧科亿,上海
688309,恒誉环保,上海
688310,迈得医疗,上海
688311,盟升电子,上海
688312,燕麦科技,上海
688313,仕佳光子,上海
688314,康拓医疗,上海
688315,诺禾致源,上海
688316,青云科技,上海
688317,之江生物,上海
688318,财富趋势,上海
688319,欧林生物,上海
688320,禾川科技,上海
688321,微芯生物,上海
688322,奥比中光,上海
688323,瑞华泰,上海
688325,赛微微电,上海
688326,经纬恒润,上海
688327,云从科技,上海
688328,深科达,上海
688329,艾隆科技,上海
688330,宏力达,上海
688331,荣昌生物,上海
688332,中科蓝讯,上海
688333,铂力特,上海
688334,西高院,上海
688335,复洁环保,上海
688336,三生国健,上海
688337,普源精电,上海
688338,赛科希德,上海
688339,亿华通,上海
688343,云天励飞,上海
688345,博力威,上海
688347,华虹公司,上海
688348,昱能科技,上海
688349,三一重能,上海
688350,富淼科技,上海
688351,微电生理,上海
688352,颀中科技,上海
688353,华盛锂电,上海
688355,明志科技,上海
688356,键凯科技,上海
688357,建龙微纳,上海
688358,祥生医疗,上海
688359,三孚新科,上海
688360,德马科技,上海
688361,中科飞测,上海
688362,甬矽电子,上海
688363,华熙生物,上海
688365,光云科技,上海
688366,昊海生科,上海
688367,工大高科,上海
688368,晶丰明源,上海
688369,致远互联,上海
688370,丛麟科技,上海
688371,菲沃泰,上海
688372,伟测科技,上海
688373,盟科药业,上海
688375,国博电子,上海
688376,美埃科技,上海
688377,迪威尔,上海
688378,奥来德,上海
688379,华光新材,上海
688380,中微半导,上海
688381,帝奥微,上海
688382,益方生物,上海
688383,新益昌,上海
688385,复旦微电,上海
688386,泛亚微透,上海
688387,信科移动,上海
688388,嘉元科技,上海
688389,普门科技,上海
688390,固德威,上海
688391,钜泉科技,上海
688392,骄成超声,上海
688393,安必平,上海
688395,正弦电气,上海
688396,华润微,上海
688398,赛特新材,上海
688399,硕世生物,上海
688400,凌云光,上海
688401,路维光电,上海
688403,汇成股份,上海
688408,中信博,上海
688409,富创精密,上海
688410,山外山,上海
688411,海博思创,上海
688416,恒烁股份,上海
688418,震有科技,上海
688419,耐科装备,上海
688420,美腾科技,上海
688425,铁建重工,上海
688426,康为世纪,上海
688428,诺诚健华,上海
688429,时创能源,上海
688432,有研硅,上海
688433,华曙高科,上海
688435,英方软件,上海
688439,振华风光,上海
688443,智翔金泰,上海
688448,磁谷科技,上海
688449,联芸科技,上海
688450,光格科技,上海
688455,科捷智能,上海
688456,有研粉材,上海
688458,美芯晟,上海
688459,哈铁科技,上海
688466,金科环境,上海
688468,科美诊断,上海
688469,芯联集成,上海
688472,阿特斯,上海
688475,萤石网络,上海
688478,晶升股份,上海
688479,友车科技,上海
688480,赛恩斯,上海
688484,南芯科技,上海
688485,九州一轨,上海
688486,龙迅股份,上海
688488,艾迪药业,上海
688489,三未信安,上海
688496,清越科技,上海
688498,源杰科技,上海
688499,利元亨,上海
688500,慧辰股份,上海
688501,青达环保,上海
688502,茂莱光学,上海
688503,聚和材料,上海
688505,复旦张江,上海
688506,百利天恒,上海
688507,索辰科技,上海
688508,芯朋微,上海
688509,正元地信,上海
688510,航亚科技,上海
688511,*ST天微,上海
688512,慧智微,上海
688513,苑东生物,上海
688515,裕太微,上海
688516,奥特维,上海
688517,金冠电气,上海
688518,联赢激光,上海
688519,南亚新材,上海
688520,神州细胞,上海
688521,芯原股份,上海
688522,纳睿雷达,上海
688523,航天环宇,上海
688525,佰维存储,上海
688526,科前生物,上海
688528,秦川物联,上海
688529,豪森智能,上海
688530,欧莱新材,上海
688531,日联科技,上海
688533,上声电子,上海
688535,华海诚科,上海
688536,思瑞浦,上海
688538,和辉光电,上海
688539,高华科技,上海
688543,国科军工,上海
688545,兴福电子,上海
688548,广钢气体,上海
688549,中巨芯,上海
688550,瑞联新材,上海
688551,科威尔,上海
688552,航天南湖,上海
688553,汇宇制药,上海
688556,高测股份,上海
688557,兰剑智能,上海
688558,国盛智科,上海
688559,海目星,上海
688560,明冠新材,上海
688561,奇安信,上海
688562,航天软件,上海
688563,航材股份,上海
688565,力源科技,上海
688566,吉贝尔,上海
688567,孚能科技,上海
688568,中科星图,上海
688569,铁科轨道,上海
688570,天玛智控,上海
688571,杭华股份,上海
688573,信宇人,上海
688575,亚辉龙,上海
688576,西山科技,上海
688577,浙海德曼,上海
688578,艾力斯,上海
688579,山大地纬,上海
688580,伟思医疗,上海
688581,安杰思,上海
688582,芯动联科,上海
688583,思看科技,上海
688584,上海合晶,上海
688585,上纬新材,上海
688586,江航装备,上海
688588,凌志软件,上海
688589,力合微,上海
688590,新致软件,上海
688591,泰凌微,上海
688592,司南导航,上海
688593,新相微,上海
688595,芯海科技,上海
688596,正帆科技,上海
688597,煜邦电力,上海
688598,金博股份,上海
688599,天合光能,上海
688600,皖仪科技,上海
688601,力芯微,上海
688602,康鹏科技,上海
688603,天承科技,上海
688605,先锋精科,上海
688606,奥泰生物,上海
688607,康众医疗,上海
688608,恒玄科技,上海
688609,九联科技,上海
688610,埃科光电,上海
688611,杭州柯林,上海
688612,威迈斯,上海
688613,奥精医疗,上海
688615,合合信息,上海
688616,西力科技,上海
688617,惠泰医疗,上海
688618,三旺通信,上海
688619,罗普特,上海
688620,安凯微,上海
688621,阳光诺和,上海
688622,禾信仪器,上海
688623,双元科技,上海
688625,呈和科技,上海
688626,翔宇医疗,上海
688627,精智达,上海
688628,优利德,上海
688629,华丰科技,上海
688630,芯碁微装,上海
688631,莱斯信息,上海
688633,星球石墨,上海
688636,智明达,上海
688638,誉辰智能,上海
688639,华恒生物,上海
688646,ST逸飞,上海
688648,中邮科技,上海
688651,盛邦安全,上海
688652,京仪装备,上海
688653,康希通信,上海
688655,迅捷兴,上海
688656,浩欧博,上海
688657,浩辰软件,上海
688658,悦康药业,上海
688659,元琛科技,上海
688660,电气风电,上海
688661,和林微纳,上海
688662,富信科技,上海
688663,新风光,上海
688665,四方光电,上海
688667,菱电电控,上海
688668,鼎通科技,上海
688669,聚石化学,上海
688670,金迪克,上海
688671,碧兴物联,上海
688676,金盘科技,上海
688677,海泰新光,上海
688678,福立旺,上海
688679,通源环境,上海
688680,海优新材,上海
688681,科汇股份,上海
688682,霍莱沃,上海
688683,莱尔科技,上海
688685,迈信林,上海
688686,奥普特,上海
688687,凯因科技,上海
688689,银河微电,上海
688690,纳微科技,上海
688691,灿芯股份,上海
688692,达梦数据,上海
688693,锴威特,上海
688695,中创股份,上海
688696,极米科技,上海
688697,纽威数控,上海
688698,伟创电气,上海
688699,明微电子,上海
688700,东威科技,上海
688701,卓锦股份,上海
688702,盛科通信,上海
688707,振华新材,上海
688708,佳驰科技,上海
688709,成都华微,上海
688710,益诺思,上海
688711,宏微科技,上海
688716,中研股份,上海
688717,艾罗能源,上海
688718,唯赛勃,上海
688719,爱科赛博,上海
688720,艾森股份,上海
688721,龙图光罩,上海
688722,同益中,上海
688726,拉普拉斯,上海
688728,格科微,上海
688729,屹唐股份,上海
688733,壹石通,上海
688737,中自科技,上海
688739,成大生物,上海
688750,金天钛业,上海
688755,汉邦科技,上海
688757,胜科纳米,上海
688758,赛分科技,上海
688766,普冉股份,上海
688767,博拓生物,上海
688768,容知日新,上海
688772,珠海冠宇,上海
688775,影石创新,上海
688776,国光电气,上海
688777,中控技术,上海
688778,厦钨新能,上海
688779,五矿新能,上海
688786,悦安新材,上海
688787,海天瑞声,上海
688788,科思科技,上海
688789,宏华数科,上海
688793,倍轻松,上海
688798,艾为电子,上海
688799,华纳药厂,上海
688800,瑞可达,上海
688819,天能股份,上海
688981,中芯国际,上海
689009,九号公司,上海
430017,星昊医药,未知
430047,诺思兰德,未知
430090,同辉信息,未知
430139,华岭股份,未知
430198,微创光电,未知
430300,辰光医疗,未知
430418,苏轴股份,未知
430425,乐创技术,未知
430476,海能技术,未知
430478,峆一药业,未知
430510,丰光精密,未知
430556,雅达股份,未知
430564,天润科技,未知
430685,新芝生物,未知
430718,合肥高科,未知
830779,武汉蓝电,未知
830809,安达科技,未知
830832,齐鲁华信,未知
830839,万通液压,未知
830879,基康技术,未知
830896,旺成科技,未知
830946,森萱医药,未知
830964,润农节水,未知
830974,凯大催化,未知
831010,凯添燃气,未知
831039,国义招标,未知
831087,秋乐种业,未知
831152,昆工科技,未知
831167,鑫汇科,未知
831175,派诺科技,未知
831195,三祥科技,未知
831278,泰德股份,未知
831304,迪尔化工,未知
831305,海希通讯,未知
831370,新安洁,未知
831396,许昌智能,未知
831526,凯华材料,未知
831627,力王股份,未知
831641,格利尔,未知
831689,克莱特,未知
831726,朱老六,未知
831768,拾比佰,未知
831832,科达自控,未知
831834,三维装备,未知
831855,浙江大农,未知
831856,浩淼科技,未知
831906,舜宇精工,未知
831961,创远信科,未知
832000,安徽凤凰,未知
832023,田野股份,未知
832089,禾昌聚合,未知
832110,雷特科技,未知
832145,恒合股份,未知
832149,利尔达,未知
832171,志晟信息,未知
832175,东方碳素,未知
832225,利通科技,未知
832278,鹿得医疗,未知
832419,路斯股份,未知
832469,富恒新材,未知
832471,美邦科技,未知
832491,奥迪威,未知
832522,纳科诺尔,未知
832566,梓橦宫,未知
832651,天罡股份,未知
832662,方盛股份,未知
832735,德源药业,未知
832786,骑士乳业,未知
832802,保丽洁,未知
832876,慧为智能,未知
832885,星辰科技,未知
832978,开特股份,未知
832982,锦波生物,未知
833030,立方控股,未知
833075,柏星龙,未知
833171,国航远洋,未知
833230,欧康医药,未知
833266,生物谷,未知
833284,灵鸽科技,未知
833346,威贸电子,未知
833394,民士达,未知
833427,华维设计,未知
833429,康比特,未知
833454,同心传动,未知
833455,汇隆活塞,未知
833509,同惠电子,未知
833523,德瑞锂电,未知
833533,骏创科技,未知
833575,康乐卫士,未知
833580,科创新材,未知
833751,惠同新材,未知
833781,瑞奇智造,未知
833873,中设咨询,未知
833914,远航精密,未知
833943,优机股份,未知
834014,特瑞斯,未知
834021,流金科技,未知
834033,康普化学,未知
834058,华洋赛车,未知
834062,科润智控,未知
834261,一诺威,未知
834407,驰诚股份,未知
834415,恒拓开源,未知
834475,三友科技,未知
834599,同力股份,未知
834639,晨光电缆,未知
834765,美之高,未知
834770,艾能聚,未知
834950,迅安科技,未知
835174,五新隧装,未知
835179,凯德石英,未知
835184,国源科技,未知
835185,贝特瑞,未知
835207,众诚科技,未知
835237,力佳科技,未知
835305,*ST云创,未知
835368,连城数控,未知
835438,戈碧迦,未知
835508,殷图网联,未知
835579,机科股份,未知
835640,富士达,未知
835670,数字人,未知
835857,百甲科技,未知
835892,中科美菱,未知
835985,海泰新能,未知
836077,吉林碳谷,未知
836149,旭杰科技,未知
836208,青矩技术,未知
836221,易实精密,未知
836239,长虹能源,未知
836247,华密新材,未知
836260,中寰股份,未知
836263,中航泰达,未知
836270,天铭科技,未知
836395,朗鸿科技,未知
836414,欧普泰,未知
836419,万德股份,未知
836422,润普食品,未知
836433,大唐药业,未知
836504,博迅生物,未知
836547,无锡晶海,未知
836675,秉扬科技,未知
836699,海达尔,未知
836717,瑞星股份,未知
836720,吉冈精密,未知
836807,奔朗新材,未知
836826,盖世食品,未知
836871,派特尔,未知
836892,广咨国际,未知
836942,恒立钻具,未知
836957,汉维科技,未知
836961,西磁科技,未知
837006,晟楠科技,未知
837023,芭薇股份,未知
837046,亿能电力,未知
837092,汉鑫科技,未知
837174,宏裕包材,未知
837212,智新电子,未知
837242,建邦科技,未知
837344,三元基因,未知
837403,康农种业,未知
837592,华信永道,未知
837663,明阳科技,未知
837748,路桥信息,未知
837821,则成电子,未知
838030,德众汽车,未知
838163,方大新材,未知
838171,邦德股份,未知
838227,美登科技,未知
838262,太湖雪,未知
838275,驱动力,未知
838402,硅烷科技,未知
838670,恒进感应,未知
838701,豪声电子,未知
838810,春光智能,未知
838837,华原股份,未知
838924,广脉科技,未知
838971,天马新材,未知
839273,一致魔芋,未知
839371,欧福蛋业,未知
839493,并行科技,未知
839680,*ST广道,未知
839719,宁新新材,未知
839725,惠丰钻石,未知
839729,永顺生物,未知
839790,联迪信息,未知
839792,东和新材,未知
839946,华阳变速,未知
870199,倍益康,未知
870204,沪江材料,未知
870299,灿能电力,未知
870357,雅葆轩,未知
870436,大地电气,未知
870508,丰安股份,未知
870656,海昇药业,未知
870726,鸿智科技,未知
870866,绿亨科技,未知
870976,视声智能,未知
871245,威博液压,未知
871263,莱赛激光,未知
871396,常辅股份,未知
871478,巨能股份,未知
871553,凯腾精工,未知
871634,新威凌,未知
871642,通易航天,未知
871694,中裕科技,未知
871753,天纺标,未知
871857,泓禧科技,未知
871970,大禹生物,未知
871981,晶赛科技,未知
872190,雷神科技,未知
872351,华光源海,未知
872374,云里物里,未知
872392,佳合科技,未知
872541,铁大科技,未知
872808,曙光数创,未知
872895,花溪科技,未知
872925,锦好医疗,未知
872931,无锡鼎邦,未知
872953,国子软件,未知
873001,纬达光电,未知
873122,中纺标,未知
873132,泰鹏智能,未知
873152,天宏锂电,未知
873167,新赣江,未知
873169,七丰精工,未知
873223,荣亿精密,未知
873305,九菱科技,未知
873339,恒太照明,未知
873527,夜光明,未知
873570,坤博精工,未知
873576,天力复合,未知
873593,鼎智科技,未知
873665,科强股份,未知
873679,前进科技,未知
873690,捷众科技,未知
873693,阿为特,未知
873703,广厦环能,未知
873706,铁拓机械,未知
873726,卓兆点胶,未知
873806,云星宇,未知
873833,美心翼申,未知
920002,万达轴承,未知
920005,鼎佳精密,未知
920007,酉立智能,未知
920008,成电光信,未知
920016,中草香料,未知
920018,宏远股份,未知
920019,铜冠矿建,未知
920027,交大铁发,未知
920029,开发科技,未知
920037,广信科技,未知
920056,能之光,未知
920060,万源通,未知
920066,科拜尔,未知
920068,天工股份,未知
920082,方正阀门,未知
920088,科力股份,未知
920098,科隆新材,未知
920099,瑞华技术,未知
920100,N三协,未知
920101,志高机械,未知
920106,林泰新材,未知
920108,宏海科技,未知
920111,聚星科技,未知
920112,巴兰仕,未知
920116,星图测控,未知
920118,太湖远大,未知
920128,胜业电气,未知
920167,同享科技,未知
920445,龙竹科技,未知
920489,佳先股份,未知
920682,球冠电缆,未知
920799,艾融软件,未知
920819,颖泰生物,未知
